Event,Time,Cell,Notes
Duplicate,36.369023269130935,e764c716-f9b0-11ed-20d3-3ba51fcabd29,"Base.UUID[UUID(""e764b8a0-f9b0-11ed-261c-d7b2de3212d5"")]"
Death,36.89130950977449,e764b05a-f9b0-11ed-1094-3173c43f27bf,UndefInitializer()
Duplicate,37.103864145261895,e764c982-f9b0-11ed-1e16-4de6b06735b7,"Base.UUID[UUID(""e764c0ac-f9b0-11ed-20fb-1503a23cc3af"")]"
Duplicate,37.103864145261895,e764c982-f9b0-11ed-2201-4f1af1667e2e,"Base.UUID[UUID(""e764c0ac-f9b0-11ed-20fb-1503a23cc3af"")]"
Death,37.30611700655726,e764c982-f9b0-11ed-1e16-4de6b06735b7,UndefInitializer()
Duplicate,38.15853114220854,e764cbec-f9b0-11ed-17a2-1d8fec9ccd54,"Base.UUID[UUID(""e764c716-f9b0-11ed-394c-c32babcd8184"")]"
Duplicate,38.15853114220854,e764cbec-f9b0-11ed-078e-19dd6b98d4f6,"Base.UUID[UUID(""e764c716-f9b0-11ed-394c-c32babcd8184"")]"
Migration,38.82005389522708,e7648af8-f9b0-11ed-0379-5b012ddd8810,UndefInitializer()
Death,39.043068194427626,e764ba08-f9b0-11ed-16bd-a5458f0b8397,UndefInitializer()
Migration,39.13532917481228,e764a664-f9b0-11ed-1b95-4570d1239902,UndefInitializer()
Duplicate,39.18339895313689,e764cfe0-f9b0-11ed-3734-27f184f04e80,"Base.UUID[UUID(""e7649f48-f9b0-11ed-30e2-b35dea29b967"")]"
Duplicate,39.18339895313689,e764cfe0-f9b0-11ed-245a-3369cd4b21f6,"Base.UUID[UUID(""e7649f48-f9b0-11ed-30e2-b35dea29b967"")]"
Duplicate,39.22987930447016,e764d15a-f9b0-11ed-26e9-97082ab2c69a,"Base.UUID[UUID(""e764bb3e-f9b0-11ed-364e-4539b63c9691"")]"
Duplicate,39.22987930447016,e764d15a-f9b0-11ed-3ac7-19effca432c7,"Base.UUID[UUID(""e764bb3e-f9b0-11ed-364e-4539b63c9691"")]"
Duplicate,39.7088332117457,e764d290-f9b0-11ed-264e-f9aa94701c9c,"Base.UUID[UUID(""e764cbec-f9b0-11ed-17a2-1d8fec9ccd54"")]"
Duplicate,39.7088332117457,e764d290-f9b0-11ed-2940-dda94c792199,"Base.UUID[UUID(""e764cbec-f9b0-11ed-17a2-1d8fec9ccd54"")]"
Duplicate,39.76212328650812,e764d38c-f9b0-11ed-00ac-1187f9208ff1,"Base.UUID[UUID(""e764b3fc-f9b0-11ed-3186-837851fa5740"")]"
Duplicate,39.76212328650812,e764d38c-f9b0-11ed-3cfd-03c87c06345b,"Base.UUID[UUID(""e764b3fc-f9b0-11ed-3186-837851fa5740"")]"
Duplicate,39.78338124106168,e764d49a-f9b0-11ed-23f7-a32e4a9faa04,"Base.UUID[UUID(""e764d15a-f9b0-11ed-26e9-97082ab2c69a"")]"
Duplicate,39.78338124106168,e764d49a-f9b0-11ed-0c5b-2757863208a9,"Base.UUID[UUID(""e764d15a-f9b0-11ed-26e9-97082ab2c69a"")]"
Duplicate,39.941483025395115,e764d59e-f9b0-11ed-0f8f-0121c418a942,"Base.UUID[UUID(""e764b634-f9b0-11ed-17d5-736721583cdd"")]"
Duplicate,39.941483025395115,e764d59e-f9b0-11ed-2e7c-398e28035bb6,"Base.UUID[UUID(""e764b634-f9b0-11ed-17d5-736721583cdd"")]"
Duplicate,39.95275396097028,e764d6a2-f9b0-11ed-33fc-6b7408f1816f,"Base.UUID[UUID(""e764b634-f9b0-11ed-38c7-7157d8d17afb"")]"
Duplicate,39.95275396097028,e764d6a2-f9b0-11ed-2cbe-db8a6ac33608,"Base.UUID[UUID(""e764b634-f9b0-11ed-38c7-7157d8d17afb"")]"
Death,40.06036221424442,e764d49a-f9b0-11ed-0c5b-2757863208a9,UndefInitializer()
Duplicate,40.180567008634,e764d882-f9b0-11ed-2f25-215054d06ad5,"Base.UUID[UUID(""e764d59e-f9b0-11ed-0f8f-0121c418a942"")]"
Duplicate,40.180567008634,e764d882-f9b0-11ed-2a1a-b34f5d76e32f,"Base.UUID[UUID(""e764d59e-f9b0-11ed-0f8f-0121c418a942"")]"
Duplicate,41.13001225036187,e764d9ea-f9b0-11ed-344d-0b1a22cd62bc,"Base.UUID[UUID(""e7648d28-f9b0-11ed-0984-f1c89aa09113"")]"
Duplicate,41.13001225036187,e764d9ea-f9b0-11ed-05cf-bf9d641e6ee4,"Base.UUID[UUID(""e7648d28-f9b0-11ed-0984-f1c89aa09113"")]"
Duplicate,41.27456465589116,e764db52-f9b0-11ed-38d4-3f304f12202e,"Base.UUID[UUID(""e764d59e-f9b0-11ed-2e7c-398e28035bb6"")]"
Duplicate,41.27456465589116,e764db52-f9b0-11ed-3d4b-af97235d2123,"Base.UUID[UUID(""e764d59e-f9b0-11ed-2e7c-398e28035bb6"")]"
Duplicate,41.774833066631786,e764dcce-f9b0-11ed-3d4a-219f1bb063a5,"Base.UUID[UUID(""e764d38c-f9b0-11ed-3cfd-03c87c06345b"")]"
Duplicate,41.774833066631786,e764dcce-f9b0-11ed-2804-ab2500bd575f,"Base.UUID[UUID(""e764d38c-f9b0-11ed-3cfd-03c87c06345b"")]"
Death,42.21657060807694,e764a2e0-f9b0-11ed-39b2-eb865d4c4774,UndefInitializer()
Duplicate,42.440592938966965,e764df9e-f9b0-11ed-006f-cb2d85278f1a,"Base.UUID[UUID(""e764af5e-f9b0-11ed-105c-579ea5ff0eaf"")]"
Duplicate,42.440592938966965,e764df9e-f9b0-11ed-3fe9-458acdf53006,"Base.UUID[UUID(""e764af5e-f9b0-11ed-105c-579ea5ff0eaf"")]"
Duplicate,42.586048457732545,e764e0f2-f9b0-11ed-34fb-f124ff6615fc,"Base.UUID[UUID(""e764d15a-f9b0-11ed-3ac7-19effca432c7"")]"
Duplicate,42.586048457732545,e764e0f2-f9b0-11ed-0b49-1d7242ad0dda,"Base.UUID[UUID(""e764d15a-f9b0-11ed-3ac7-19effca432c7"")]"
Duplicate,42.700683273316116,e764e246-f9b0-11ed-2b8b-e7227413f88d,"Base.UUID[UUID(""e764dcce-f9b0-11ed-2804-ab2500bd575f"")]"
Duplicate,42.700683273316116,e764e246-f9b0-11ed-3973-bfa5c42acee3,"Base.UUID[UUID(""e764dcce-f9b0-11ed-2804-ab2500bd575f"")]"
Migration,42.825873512849775,e764c2ac-f9b0-11ed-2072-dd234894ca3a,UndefInitializer()
