Event,Time,Cell,Notes
Duplicate,25.715330798094048,61e8f710-6756-11ee-0f66-fb63be7ea59f,"Base.UUID[UUID(""61be1680-6756-11ee-346f-d3c975f573e0"")]"
Duplicate,25.948576683338914,61e8f710-6756-11ee-1592-db75c8356855,"Base.UUID[UUID(""61e8f710-6756-11ee-02fb-7531faaf1bce"")]"
Duplicate,25.948576683338914,61e8f710-6756-11ee-1622-1f5b1e12d3f0,"Base.UUID[UUID(""61e8f710-6756-11ee-02fb-7531faaf1bce"")]"
Duplicate,26.024465698754156,61e8f710-6756-11ee-2303-93829d9f7fdb,"Base.UUID[UUID(""61e8f710-6756-11ee-33de-eb7060625dda"")]"
Duplicate,26.024465698754156,61e8f710-6756-11ee-1b95-4570d1239902,"Base.UUID[UUID(""61e8f710-6756-11ee-33de-eb7060625dda"")]"
Duplicate,28.265904116666597,61e8f710-6756-11ee-22b5-dbe2fba46d30,"Base.UUID[UUID(""61e8f710-6756-11ee-1592-db75c8356855"")]"
Duplicate,28.265904116666597,61e8f710-6756-11ee-1eda-eb8fc2ee71bb,"Base.UUID[UUID(""61e8f710-6756-11ee-1592-db75c8356855"")]"
Duplicate,28.58305535044512,61e8f710-6756-11ee-1c6b-d32e6ad92b7b,"Base.UUID[UUID(""61e8f710-6756-11ee-296d-030000c1a769"")]"
Duplicate,28.58305535044512,61e8f710-6756-11ee-3c3b-7fa559dcbb8e,"Base.UUID[UUID(""61e8f710-6756-11ee-296d-030000c1a769"")]"
Death,28.742995744464693,61e8f710-6756-11ee-22b5-dbe2fba46d30,UndefInitializer()
Duplicate,28.90730546450928,61e8f710-6756-11ee-2a65-1f5e1ff9d228,"Base.UUID[UUID(""61e8f710-6756-11ee-2303-93829d9f7fdb"")]"
Duplicate,28.90730546450928,61e8f710-6756-11ee-00f0-1fa013e24212,"Base.UUID[UUID(""61e8f710-6756-11ee-2303-93829d9f7fdb"")]"
Duplicate,29.05168694126157,61e8f710-6756-11ee-2329-a3d8940c5a95,"Base.UUID[UUID(""61e8f710-6756-11ee-0240-cdd8a0ecc93f"")]"
Duplicate,29.05168694126157,61e8f710-6756-11ee-3f2d-11acaa1c984f,"Base.UUID[UUID(""61e8f710-6756-11ee-0240-cdd8a0ecc93f"")]"
Duplicate,29.512560040648292,61e8f710-6756-11ee-38b7-fbe40a766adb,"Base.UUID[UUID(""61e8f710-6756-11ee-2329-a3d8940c5a95"")]"
Duplicate,29.512560040648292,61e8f710-6756-11ee-2897-d7e1b6e8e05e,"Base.UUID[UUID(""61e8f710-6756-11ee-2329-a3d8940c5a95"")]"
Duplicate,29.573878872485405,61e8f710-6756-11ee-36d1-97a534f75315,"Base.UUID[UUID(""61e8f710-6756-11ee-2a65-1f5e1ff9d228"")]"
Duplicate,29.573878872485405,61e8f710-6756-11ee-2ae9-9fe65332faf9,"Base.UUID[UUID(""61e8f710-6756-11ee-2a65-1f5e1ff9d228"")]"
Migration,29.817151106984973,61be1680-6756-11ee-1c7c-419f3f6857c8,UndefInitializer()
Duplicate,29.834089105541477,61e8f710-6756-11ee-2e96-21c485eabafc,"Base.UUID[UUID(""61e8f710-6756-11ee-1b95-4570d1239902"")]"
Duplicate,29.834089105541477,61e8f710-6756-11ee-27cf-354d02b19c36,"Base.UUID[UUID(""61e8f710-6756-11ee-1b95-4570d1239902"")]"
Duplicate,30.94625886132892,61e8f710-6756-11ee-1c34-23bef6fafeba,"Base.UUID[UUID(""61e8f710-6756-11ee-2ae9-9fe65332faf9"")]"
Duplicate,30.94625886132892,61e8f710-6756-11ee-0ae4-0569fe144261,"Base.UUID[UUID(""61e8f710-6756-11ee-2ae9-9fe65332faf9"")]"
Duplicate,31.1158995866222,61e8f710-6756-11ee-2037-016a0f525330,"Base.UUID[UUID(""61e8f710-6756-11ee-36d1-97a534f75315"")]"
Duplicate,31.1158995866222,61e8f710-6756-11ee-11d6-25c543d5ae81,"Base.UUID[UUID(""61e8f710-6756-11ee-36d1-97a534f75315"")]"
Duplicate,31.618072051464125,61e8f710-6756-11ee-3186-837851fa5740,"Base.UUID[UUID(""61e8f710-6756-11ee-05f6-4b177f89bc01"")]"
Duplicate,31.618072051464125,61e8f710-6756-11ee-23f7-1f84a67d6371,"Base.UUID[UUID(""61e8f710-6756-11ee-05f6-4b177f89bc01"")]"
Duplicate,31.844843012440936,61e8f710-6756-11ee-08dc-a71d423a1929,"Base.UUID[UUID(""61e8f710-6756-11ee-1eda-eb8fc2ee71bb"")]"
Duplicate,31.844843012440936,61e8f710-6756-11ee-0543-112f52b8263d,"Base.UUID[UUID(""61e8f710-6756-11ee-1eda-eb8fc2ee71bb"")]"
Duplicate,32.03153564797145,61e8f710-6756-11ee-17d5-736721583cdd,"Base.UUID[UUID(""61e8f710-6756-11ee-0543-112f52b8263d"")]"
Duplicate,32.03153564797145,61e8f710-6756-11ee-38c7-7157d8d17afb,"Base.UUID[UUID(""61e8f710-6756-11ee-0543-112f52b8263d"")]"
Duplicate,32.5090052620067,61e8f710-6756-11ee-0ebe-3fb9c868ca57,"Base.UUID[UUID(""61e8f710-6756-11ee-1c6b-d32e6ad92b7b"")]"
Duplicate,32.5090052620067,61e8f710-6756-11ee-3857-ab0aa86649fc,"Base.UUID[UUID(""61e8f710-6756-11ee-1c6b-d32e6ad92b7b"")]"
Duplicate,32.57939581429192,61e8f710-6756-11ee-0a78-c5f212e10ba6,"Base.UUID[UUID(""61e8f710-6756-11ee-3857-ab0aa86649fc"")]"
Duplicate,32.57939581429192,61e8f710-6756-11ee-2b33-4bb5adeeafff,"Base.UUID[UUID(""61e8f710-6756-11ee-3857-ab0aa86649fc"")]"
Migration,32.68703706960929,61e8f710-6756-11ee-2897-d7e1b6e8e05e,UndefInitializer()
Duplicate,32.69713042571887,61e8f710-6756-11ee-16bd-a5458f0b8397,"Base.UUID[UUID(""61be1680-6756-11ee-1c7c-419f3f6857c8"")]"
Duplicate,32.69713042571887,61e8f710-6756-11ee-170a-b16f2d53d880,"Base.UUID[UUID(""61be1680-6756-11ee-1c7c-419f3f6857c8"")]"
Death,33.0382422152919,61e8f710-6756-11ee-2037-016a0f525330,UndefInitializer()
Duplicate,33.33626971008264,61e8f710-6756-11ee-39e7-dded14ae7ce3,"Base.UUID[UUID(""61e8f710-6756-11ee-17d5-736721583cdd"")]"
Duplicate,33.33626971008264,61e8f710-6756-11ee-1e6e-2739f7c9c737,"Base.UUID[UUID(""61e8f710-6756-11ee-17d5-736721583cdd"")]"
Duplicate,33.38567174499058,61e8f710-6756-11ee-141a-cbb8df93b854,"Base.UUID[UUID(""61e8f710-6756-11ee-00f0-1fa013e24212"")]"
Duplicate,33.38567174499058,61e8f710-6756-11ee-1571-bfb6aa725942,"Base.UUID[UUID(""61e8f710-6756-11ee-00f0-1fa013e24212"")]"
Duplicate,33.73862224163565,61e8f710-6756-11ee-105b-d1958ae482d3,"Base.UUID[UUID(""61e8f710-6756-11ee-23f7-1f84a67d6371"")]"
Duplicate,33.73862224163565,61e8f710-6756-11ee-0e79-911117c65c14,"Base.UUID[UUID(""61e8f710-6756-11ee-23f7-1f84a67d6371"")]"
Duplicate,33.879234907361116,61e8f710-6756-11ee-3ced-fbcd6e3d1128,"Base.UUID[UUID(""61e8f710-6756-11ee-1622-1f5b1e12d3f0"")]"
Duplicate,33.879234907361116,61e8f710-6756-11ee-3f35-9320a06a66e9,"Base.UUID[UUID(""61e8f710-6756-11ee-1622-1f5b1e12d3f0"")]"
Duplicate,34.40438920994962,61e8f710-6756-11ee-0a8d-f7649013418c,"Base.UUID[UUID(""61e8f710-6756-11ee-3f2d-11acaa1c984f"")]"
Duplicate,34.40438920994962,61e8f710-6756-11ee-3951-0d29c4d04d47,"Base.UUID[UUID(""61e8f710-6756-11ee-3f2d-11acaa1c984f"")]"
Migration,35.570249220218486,61e8f710-6756-11ee-27cf-354d02b19c36,UndefInitializer()
Duplicate,35.94498306223949,61eb6810-6756-11ee-19e1-5562b492e85c,"Base.UUID[UUID(""61e8f710-6756-11ee-3951-0d29c4d04d47"")]"
Duplicate,35.94498306223949,61eb6810-6756-11ee-24ab-9518df960e16,"Base.UUID[UUID(""61e8f710-6756-11ee-3951-0d29c4d04d47"")]"
Duplicate,36.32796532553438,61eb6810-6756-11ee-20d3-3ba51fcabd29,"Base.UUID[UUID(""61e8f710-6756-11ee-39e7-dded14ae7ce3"")]"
Duplicate,36.32796532553438,61eb6810-6756-11ee-08d8-4bad8d8bb6fd,"Base.UUID[UUID(""61e8f710-6756-11ee-39e7-dded14ae7ce3"")]"
Duplicate,36.42466952924382,61eb6810-6756-11ee-3a1d-5745216f4cc4,"Base.UUID[UUID(""61be1680-6756-11ee-2887-0bb0edd119ca"")]"
Duplicate,36.42466952924382,61eb6810-6756-11ee-2325-e1792fb4a48a,"Base.UUID[UUID(""61be1680-6756-11ee-2887-0bb0edd119ca"")]"
Duplicate,37.31042070546195,61eb6810-6756-11ee-021f-012aecbbf214,"Base.UUID[UUID(""61e8f710-6756-11ee-27cf-354d02b19c36"")]"
Duplicate,37.31042070546195,61eb6810-6756-11ee-0fd9-598012065a18,"Base.UUID[UUID(""61e8f710-6756-11ee-27cf-354d02b19c36"")]"
Duplicate,37.40943016017608,61eb6810-6756-11ee-33ac-799e36acc16b,"Base.UUID[UUID(""61eb6810-6756-11ee-24ab-9518df960e16"")]"
Duplicate,37.40943016017608,61eb6810-6756-11ee-17a2-1d8fec9ccd54,"Base.UUID[UUID(""61eb6810-6756-11ee-24ab-9518df960e16"")]"
Death,37.41926666722655,61be1680-6756-11ee-21df-97e8535e77d4,UndefInitializer()
Death,38.27527659151784,61e8f710-6756-11ee-2897-d7e1b6e8e05e,UndefInitializer()
Duplicate,39.52435747767932,61eb6810-6756-11ee-1bb5-9553b40befd0,"Base.UUID[UUID(""61eb6810-6756-11ee-20d3-3ba51fcabd29"")]"
Duplicate,39.52435747767932,61eb6810-6756-11ee-360d-e3e4a234b275,"Base.UUID[UUID(""61eb6810-6756-11ee-20d3-3ba51fcabd29"")]"
Duplicate,39.56308206777763,61eb6810-6756-11ee-3ac7-19effca432c7,"Base.UUID[UUID(""61e8f710-6756-11ee-38c7-7157d8d17afb"")]"
Duplicate,39.56308206777763,61eb6810-6756-11ee-12e8-194959094e5e,"Base.UUID[UUID(""61e8f710-6756-11ee-38c7-7157d8d17afb"")]"
Duplicate,39.99748212321359,61eb6810-6756-11ee-2940-dda94c792199,"Base.UUID[UUID(""61eb6810-6756-11ee-33ac-799e36acc16b"")]"
Duplicate,39.99748212321359,61eb6810-6756-11ee-098d-c3ac6582c57b,"Base.UUID[UUID(""61eb6810-6756-11ee-33ac-799e36acc16b"")]"
Duplicate,40.04592764572488,61eb6810-6756-11ee-3cfd-03c87c06345b,"Base.UUID[UUID(""61eb6810-6756-11ee-19e1-5562b492e85c"")]"
Duplicate,40.04592764572488,61eb6810-6756-11ee-023c-0395941da7b2,"Base.UUID[UUID(""61eb6810-6756-11ee-19e1-5562b492e85c"")]"
Duplicate,40.571864954729605,61eb6810-6756-11ee-0f8f-0121c418a942,"Base.UUID[UUID(""61e8f710-6756-11ee-141a-cbb8df93b854"")]"
Duplicate,40.571864954729605,61eb6810-6756-11ee-2e7c-398e28035bb6,"Base.UUID[UUID(""61e8f710-6756-11ee-141a-cbb8df93b854"")]"
Death,40.72881345441856,61eb6810-6756-11ee-2325-e1792fb4a48a,UndefInitializer()
Duplicate,40.84367581350194,61eb6810-6756-11ee-2a92-cb6e03ef4fff,"Base.UUID[UUID(""61eb6810-6756-11ee-12e8-194959094e5e"")]"
Duplicate,40.84367581350194,61eb6810-6756-11ee-24a5-f7e0991e9ff2,"Base.UUID[UUID(""61eb6810-6756-11ee-12e8-194959094e5e"")]"
Duplicate,41.73594954432695,61eb6810-6756-11ee-01d6-c97eb1250044,"Base.UUID[UUID(""61e8f710-6756-11ee-1e6e-2739f7c9c737"")]"
Duplicate,41.73594954432695,61eb6810-6756-11ee-258c-631396a0a815,"Base.UUID[UUID(""61e8f710-6756-11ee-1e6e-2739f7c9c737"")]"
Duplicate,42.3442809557388,61eb6810-6756-11ee-1f5e-9997491a748f,"Base.UUID[UUID(""61eb6810-6756-11ee-17a2-1d8fec9ccd54"")]"
Duplicate,42.3442809557388,61eb6810-6756-11ee-38ac-83643c26fe4e,"Base.UUID[UUID(""61eb6810-6756-11ee-17a2-1d8fec9ccd54"")]"
Duplicate,43.54986787454925,61eb6810-6756-11ee-0067-69805e33f8c9,"Base.UUID[UUID(""61eb6810-6756-11ee-08d8-4bad8d8bb6fd"")]"
Duplicate,43.54986787454925,61eb6810-6756-11ee-3bea-37621efe07af,"Base.UUID[UUID(""61eb6810-6756-11ee-08d8-4bad8d8bb6fd"")]"
Duplicate,43.68117278392025,61eb6810-6756-11ee-3eb7-03dba37ea953,"Base.UUID[UUID(""61eb6810-6756-11ee-24a5-f7e0991e9ff2"")]"
Duplicate,43.68117278392025,61eb6810-6756-11ee-0456-ef68d682ffc4,"Base.UUID[UUID(""61eb6810-6756-11ee-24a5-f7e0991e9ff2"")]"
Migration,43.932384153143886,61eb6810-6756-11ee-0fd9-598012065a18,UndefInitializer()
Duplicate,44.13143464712052,61eb6810-6756-11ee-2b8b-e7227413f88d,"Base.UUID[UUID(""61eb6810-6756-11ee-38ac-83643c26fe4e"")]"
Duplicate,44.13143464712052,61eb6810-6756-11ee-3973-bfa5c42acee3,"Base.UUID[UUID(""61eb6810-6756-11ee-38ac-83643c26fe4e"")]"
Death,44.271913621377315,61e8f710-6756-11ee-3186-837851fa5740,UndefInitializer()
Duplicate,44.387991016059345,61eb6810-6756-11ee-2918-7bc02a9e4294,"Base.UUID[UUID(""61eb6810-6756-11ee-3973-bfa5c42acee3"")]"
Duplicate,44.387991016059345,61eb6810-6756-11ee-19bd-5165e999e51a,"Base.UUID[UUID(""61eb6810-6756-11ee-3973-bfa5c42acee3"")]"
Death,44.52513184083712,61e8f710-6756-11ee-3f35-9320a06a66e9,UndefInitializer()
Duplicate,44.55026949052,61eb6810-6756-11ee-3c63-af521a7683fe,"Base.UUID[UUID(""61be1680-6756-11ee-2edd-a987281c13c1"")]"
Duplicate,44.55026949052,61eb6810-6756-11ee-2119-bd3c89260bff,"Base.UUID[UUID(""61be1680-6756-11ee-2edd-a987281c13c1"")]"
Duplicate,44.9989014793393,61eb6810-6756-11ee-2087-b75f51118122,"Base.UUID[UUID(""61e8f710-6756-11ee-3ced-fbcd6e3d1128"")]"
Duplicate,44.9989014793393,61eb6810-6756-11ee-1b39-3588803abfcd,"Base.UUID[UUID(""61e8f710-6756-11ee-3ced-fbcd6e3d1128"")]"
Death,45.077731090818055,61eb6810-6756-11ee-3c63-af521a7683fe,UndefInitializer()
Duplicate,45.223766197528185,61eb6810-6756-11ee-0fcd-9353089e2b6d,"Base.UUID[UUID(""61eb6810-6756-11ee-1f5e-9997491a748f"")]"
Duplicate,45.223766197528185,61eb6810-6756-11ee-0bac-b3f2ed2f87b5,"Base.UUID[UUID(""61eb6810-6756-11ee-1f5e-9997491a748f"")]"
Duplicate,45.72880822536874,61eb6810-6756-11ee-3520-2543f6313f4b,"Base.UUID[UUID(""61eb6810-6756-11ee-0067-69805e33f8c9"")]"
Duplicate,45.72880822536874,61eb6810-6756-11ee-340e-1b595e55cca0,"Base.UUID[UUID(""61eb6810-6756-11ee-0067-69805e33f8c9"")]"
Duplicate,45.898958341226226,61eb6810-6756-11ee-1541-bb2ad7a4404a,"Base.UUID[UUID(""61eb6810-6756-11ee-2e7c-398e28035bb6"")]"
Duplicate,45.898958341226226,61eb6810-6756-11ee-3d1e-c9caef5b54b5,"Base.UUID[UUID(""61eb6810-6756-11ee-2e7c-398e28035bb6"")]"
Duplicate,45.94405753371474,61eb6810-6756-11ee-034c-b383f5fdd17c,"Base.UUID[UUID(""61eb6810-6756-11ee-021f-012aecbbf214"")]"
Duplicate,45.94405753371474,61eb6810-6756-11ee-3e56-dd8e27edcb88,"Base.UUID[UUID(""61eb6810-6756-11ee-021f-012aecbbf214"")]"
Duplicate,45.95621106299516,61eb6810-6756-11ee-3da2-2934eac97556,"Base.UUID[UUID(""61eb6810-6756-11ee-2b8b-e7227413f88d"")]"
Duplicate,45.95621106299516,61eb6810-6756-11ee-0a28-d772c23e8b9a,"Base.UUID[UUID(""61eb6810-6756-11ee-2b8b-e7227413f88d"")]"
Duplicate,46.628166379362824,61eb6810-6756-11ee-1994-4ffb5683d292,"Base.UUID[UUID(""61eb6810-6756-11ee-1541-bb2ad7a4404a"")]"
Duplicate,46.628166379362824,61eb6810-6756-11ee-0c88-21394a93d50b,"Base.UUID[UUID(""61eb6810-6756-11ee-1541-bb2ad7a4404a"")]"
Duplicate,46.760900543210674,61eb6810-6756-11ee-09be-8d275d182a63,"Base.UUID[UUID(""61e8f710-6756-11ee-2e96-21c485eabafc"")]"
Duplicate,46.760900543210674,61eb6810-6756-11ee-32ee-8b9ba18f63ff,"Base.UUID[UUID(""61e8f710-6756-11ee-2e96-21c485eabafc"")]"
Duplicate,47.07451074834181,61eb6810-6756-11ee-0a0d-a3bb092e470f,"Base.UUID[UUID(""61e8f710-6756-11ee-0a78-c5f212e10ba6"")]"
